Evaluation-Run ID,UNIX Timestamp,Time Since Evaluation-Run Start,Disk Space Change Since Start,Disk Space Change Since Last Measurement,CPU Usage,Memory Usage,Network Received Since Start,Network Sent Since Start,Network Received Compared To Last Measurement,Network Sent Compared To Last Measurement,Network Received Current,Network Send Current,Network Received Current rounded,Network Send Current rounded,Network Received Since Start unrounded,Network Sent Since Start unrounded,Network Received Since Start lo,Network Sent Since Start lo,Network Received Since Start enp3s0,Network Sent Since Start enp3s0,Network Received Since Start docker0,Network Sent Since Start docker0,Network Received Since Start goProxyTun,Network Sent Since Start goProxyTun,Network Received Since Start goProxyBridge,Network Sent Since Start goProxyBridge,FLOps Project Stage
3,1723022858.0448778,81.04578232765198,5119.78515625,0.10546875,6.9,44.4,1539.5849590301514,455.62142276763916,0.19782638549804688,0.205291748046875,22986498208,10754424059,21921.63296508789,10256.218012809753,1614371838,477753689,424557,424557,1607376473,44955110,464,1496,824,1316,1427455,214415560,FL-Actors Image Build
3,1723022863.0559483,86.0568528175354,5271.4765625,151.69140625,15.7,44.6,1623.7201900482178,620.08726978302,84.1352310180664,164.46584701538086,23074720392,10926878999,22005.768196105957,10420.683859825134,1702594022,650208629,429845,429845,1692899983,46344279,464,1496,824,1316,2521128,299834073,FL-Actors Image Build
3,1723022868.0639281,91.06483268737793,5450.51171875,179.03515625,18.7,44.5,1623.920545578003,620.2945232391357,0.20035552978515625,0.20725345611572266,23074930480,10927096320,22005.968551635742,10420.89111328125,1702804110,650425950,435158,435158,1692904448,46347855,464,1496,824,1316,2521128,299834073,FL-Actors Image Build
3,1723022873.0760653,96.07696986198425,5411.93359375,-38.578125,13.2,44.5,1624.1456899642944,620.5297203063965,0.2251443862915039,0.2351970672607422,23075166561,10927342942,22006.193696022034,10421.12631034851,1703040191,650672572,440529,440529,1692910199,46352197,464,1496,824,1316,2521632,299834581,FL-Actors Image Build
3,1723022878.1000164,101.10092091560364,5443.3984375,31.46484375,11.0,45.2,1634.6713151931763,640.8566856384277,10.525625228881836,20.32696533203125,23086203479,10948657310,22016.719321250916,10441.453275680542,1714077109,671986940,447144,447144,1703584063,46442447,464,1496,824,1316,2589838,310350548,FL-Actors Image Build
3,1723022883.1120353,106.11293983459473,5506.70703125,63.30859375,13.4,45.3,1637.1633806228638,645.4146633148193,2.4920654296875,4.557977676391602,23088816599,10953436696,22019.211386680603,10446.011253356934,1716690229,676766326,453646,453646,1705936635,46466933,464,1496,824,1316,2605448,312598227,FL-Actors Image Build
3,1723022888.1344266,111.13533115386963,5521.7265625,15.01953125,11.3,45.3,1647.3370323181152,664.7754516601562,10.173651695251465,19.360788345336914,23099484446,10973737954,22029.385038375854,10465.37204170227,1727358076,697067584,459637,459637,1716255312,46546685,464,1496,824,1316,2666934,322598895,FL-Actors Image Build
3,1723022893.1414676,116.14237213134766,5572.81640625,51.08984375,13.0,44.6,1647.57328414917,665.0226726531982,0.2362518310546875,0.2472209930419922,23099732174,10973997184,22029.62129020691,10465.619262695312,1727605804,697326814,467608,467608,1716261943,46553697,464,1496,824,1316,2668190,322599795,FL-Actors Image Build
3,1723022898.1639419,121.16484642028809,5933.38671875,360.5703125,12.6,44.7,1701.1055421829224,770.7999305725098,53.53225803375244,105.77725791931152,23155864815,11084912678,22083.15354824066,10571.396520614624,1783738445,808242308,475582,475582,1771564676,46916873,464,1496,824,1316,2937998,377762725,FL-Actors Image Build
3,1723022903.171959,126.17286348342896,5933.46875,0.08203125,16.0,46.2,1701.3310451507568,771.0331449508667,0.22550296783447266,0.2332143783569336,23156101272,11085157221,22083.379051208496,10571.629734992981,1783974902,808486851,480972,480972,1771570145,46920853,464,1496,824,1316,2937998,377762725,FL-Actors Image Build
3,1723022908.1799495,131.18085408210754,6034.0390625,100.5703125,16.6,46.9,1701.544937133789,771.2549352645874,0.21389198303222656,0.22179031372070312,23156325554,11085389785,22083.59294319153,10571.851525306702,1784199184,808719415,487242,487242,1771575652,46925397,464,1496,824,1316,2937998,377762725,FL-Actors Image Build
3,1723022913.1882088,136.18911337852478,6034.15234375,0.11328125,8.4,47.4,1701.7818574905396,771.5022077560425,0.23692035675048828,0.24727249145507812,23156573983,11085649069,22083.82986354828,10572.098797798157,1784447613,808978699,491685,491685,1771580533,46929239,464,1496,824,1316,2938744,377763391,FL-Actors Image Build
3,1723022918.1965437,141.1974482536316,6290.36328125,256.2109375,22.5,47.5,1774.5001783370972,913.7156171798706,72.71832084655762,142.21340942382812,23232824669,11234770637,22156.548184394836,10714.312207221985,1860698299,958100267,493951,493951,1845541295,48083759,464,1496,824,1316,3856530,451633374,FL-Actors Image Build
3,1723022923.2079494,146.20885396003723,6622.98828125,332.625,17.6,47.7,1774.7229356765747,913.9457750320435,0.22275733947753906,0.23015785217285156,23233058247,11235011975,22156.770941734314,10714.542365074158,1860931877,958341605,499090,499090,1845544388,48087343,464,1496,824,1316,3856558,451633416,FL-Actors Image Build
3,1723022928.2159204,151.21682500839233,6737.60546875,114.6171875,15.7,48.0,1774.9419507980347,914.1727962493896,0.21901512145996094,0.2270212173461914,23233287901,11235250024,22156.989956855774,10714.769386291504,1861161531,958579654,504681,504681,1845548043,48091127,464,1496,824,1316,3856558,451633416,FL-Actors Image Build
3,1723022933.2279186,156.22882318496704,6585.61328125,-151.9921875,17.5,48.0,1775.174241065979,914.4140176773071,0.23229026794433594,0.24122142791748047,23233531475,11235502963,22157.22224712372,10715.010607719421,1861405105,958832593,509877,509877,1845551324,48094659,464,1496,824,1316,3856558,451633416,FL-Actors Image Build
3,1723022938.2363217,161.23722624778748,6544.80078125,-40.8125,11.2,46.2,1775.3900413513184,914.6362504959106,0.21580028533935547,0.22223281860351562,23233757758,11235735991,22157.438047409058,10715.232840538025,1861631388,959065621,515706,515706,1845554893,48098789,464,1496,824,1316,3856666,451633548,FL-Actors Image Build
3,1723022943.2559173,166.25682187080383,6684.0234375,139.22265625,11.9,46.4,1849.1027555465698,1058.7312288284302,73.71271419525146,144.09497833251953,23311051141,11386830527,22231.15076160431,10859.327818870544,1938924771,1110160157,523152,523152,1920463242,49297827,464,1496,824,1316,4801676,526453792,FL-Actors Image Build
3,1723022948.2679205,171.2688250541687,6890.87109375,206.84765625,17.6,46.5,1849.3300867080688,1058.9647884368896,0.22733116149902344,0.23355960845947266,23311289515,11387075432,22231.378092765808,10859.561378479004,1939163145,1110405062,529464,529464,1920469091,49302083,464,1496,824,1316,4801676,526453792,FL-Actors Image Build
3,1723022953.2767293,176.27763390541077,6777.18359375,-113.6875,14.9,44.8,1849.6249322891235,1059.3040466308594,0.2948455810546875,0.33925819396972656,23311598683,11387431170,22231.672938346863,10859.900636672974,1939472313,1110760800,537283,537283,1920520007,49312257,464,1496,824,1316,4805826,526497397,FL-Actors Image Build
3,1723022958.2845836,181.2854881286621,6777.2734375,0.08984375,11.9,45.3,1860.7417497634888,1080.9410028457642,11.116817474365234,21.636956214904785,23323255511,11410119163,22242.789755821228,10881.537592887878,1951129141,1133448793,545361,545361,1931770923,49427383,464,1496,824,1316,4880484,537660850,FL-Actors Image Build
3,1723022963.2959578,186.2968623638153,6777.34375,0.0703125,17.5,46.2,1860.9860849380493,1081.1929302215576,0.24433517456054688,0.25192737579345703,23323511715,11410383328,22243.03409099579,10881.789520263672,1951385345,1133712958,550548,550548,1931775658,49430985,464,1496,824,1316,4880584,537660970,FL-Actors Image Build
3,1723022968.303956,191.30486059188843,6777.4765625,0.1328125,17.6,47.1,1861.2286834716797,1081.445125579834,0.2425985336303711,0.2521953582763672,23323766098,11410647774,22243.27668952942,10882.041715621948,1951639728,1133977404,557210,557210,1931781123,49435501,464,1496,824,1316,4880584,537660970,FL-Actors Image Build
3,1723022973.3120453,196.31294989585876,6777.5546875,0.078125,13.3,48.5,1861.4840412139893,1081.7117710113525,0.2553577423095703,0.2666454315185547,23324033860,11410927372,22243.53204727173,10882.308361053467,1951907490,1134257002,562955,563108,1931791830,49441122,464,1496,824,1316,4881330,537661684,FL-Actors Image Build
3,1723022978.3319223,201.33282685279846,6926.0546875,148.5,14.9,48.5,1941.6278858184814,1239.0681581497192,80.14384460449219,157.3563871383667,23408070772,11575927503,22323.67589187622,11039.664748191833,2035944402,1299257133,568724,568724,2013827324,50467067,464,1496,824,1316,5693055,619688225,FL-Actors Image Build
3,1723022983.3399203,206.340824842453,7113.9921875,187.9375,22.6,48.8,1944.6040363311768,1244.6624917984009,2.9761505126953125,5.594333648681641,23411191492,11581793587,22326.652042388916,11045.259081840515,2039065122,1305123217,573994,573994,2016574482,50497537,464,1496,824,1316,5713158,622307596,FL-Actors Image Build
3,1723022988.3479908,211.3488953113556,7110.7421875,-3.25,13.2,44.5,1944.8456544876099,1244.9101152420044,0.24161815643310547,0.24762344360351562,23411444847,11582053239,22326.89366054535,11045.506705284119,2039318477,1305382869,579009,579009,2016580181,50502245,464,1496,824,1316,5714206,622308344,FL-Actors Image Build
3,1723022993.3716357,216.3725402355194,7110.875,0.1328125,7.7,44.7,1945.1179103851318,1245.202693939209,0.27225589752197266,0.29257869720458984,23411730328,11582360030,22327.16591644287,11045.799283981323,2039603958,1305689660,582880,582880,2016601005,50508299,464,1496,824,1316,5717230,622324997,FL-Actors Image Build
3,1723022998.394022,221.39492654800415,7110.98046875,0.10546875,8.6,44.7,1945.360345840454,1245.4486656188965,0.24243545532226562,0.2459716796875,23411984540,11582617950,22327.408351898193,11046.04525566101,2039858170,1305947580,586266,586266,2016608167,50510729,464,1496,824,1316,5717458,622325426,FL-Actors Image Build
3,1723023003.4165921,226.41749668121338,7111.171875,0.19140625,8.0,44.8,1945.63680934906,1245.742904663086,0.27646350860595703,0.2942390441894531,23412274433,11582926482,22327.6848154068,11046.3394947052,2040148063,1306256112,593267,593267,2016626545,50519180,464,1496,824,1316,5720863,622338761,FL-Actors Image Build
3,1723023008.439924,231.44082856178284,7114.33984375,3.16796875,8.5,44.5,1946.2431421279907,1246.6868333816528,0.6063327789306641,0.9439287185668945,23412910219,11583916263,22328.29114818573,11047.283423423767,2040783849,1307245893,599591,599591,2016987290,50535090,464,1496,824,1316,5730791,622694961,FL-Actors Image Build
3,1723023013.4519844,236.4528889656067,7114.4140625,0.07421875,7.5,44.6,1946.5056648254395,1246.9594163894653,0.26252269744873047,0.2725830078125,23413185494,11584202087,22328.55367088318,11047.55600643158,2041059124,1307531717,608051,608051,2016992147,50541364,464,1496,824,1316,5730899,622695093,FL-Actors Image Build
3,1723023018.4719267,241.47283124923706,7230.734375,116.3203125,16.8,44.9,2008.2716045379639,1367.6397285461426,61.765939712524414,120.68031215667725,23477951776,11710744566,22390.319610595703,11168.236318588257,2105825406,1434074196,615757,615757,2079766348,51526866,464,1496,824,1316,6500812,685340339,FL-Actors Image Build
3,1723023023.4839218,246.48482632637024,7441.8671875,211.1328125,17.8,44.9,2008.5355281829834,1367.911831855774,0.26392364501953125,0.27210330963134766,23478228520,11711029887,22390.583534240723,11168.508421897888,2106102150,1434359517,621404,621404,2079770495,51530460,464,1496,824,1316,6500876,685340425,FL-Actors Image Build
3,1723023028.4951093,251.496013879776,7399.1015625,-42.765625,19.1,44.1,2008.7799987792969,1368.1606578826904,0.24447059631347656,0.2488260269165039,23478484866,11711290800,22390.828004837036,11168.757247924805,2106358496,1434620430,628591,628591,2079776586,51535550,464,1496,824,1316,6501212,685340947,FL-Actors Image Build
3,1723023033.5039237,256.5048282146454,7867.296875,468.1953125,20.6,44.0,2009.0490245819092,1368.4390382766724,0.2690258026123047,0.2783803939819336,23478766960,11711582703,22391.09703063965,11169.035628318787,2106640590,1434912333,634307,634307,2079781439,51539484,464,1496,824,1316,6501374,685341015,FL-Actors Image Build
3,1723023038.5159216,261.5168261528015,8829.73828125,962.44140625,22.1,44.1,2009.3009033203125,1368.6979274749756,0.2518787384033203,0.25888919830322266,23479031074,11711854168,22391.34890937805,11169.29451751709,2106904704,1435183798,639659,639659,2079786350,51543638,464,1496,824,1316,6501430,685341099,FL-Actors Image Build
3,1723023043.5239317,266.5248363018036,9089.76953125,260.03125,19.1,44.1,2009.57190990448,1368.9768047332764,0.27100658416748047,0.27887725830078125,23479315245,11712146592,22391.61991596222,11169.57339477539,2107188875,1435476222,645166,645166,2079790987,51547390,464,1496,824,1316,6501430,685341099,FL-Actors Image Build
3,1723023048.5359795,271.53688406944275,9559.8671875,470.09765625,19.7,44.1,2009.8270854949951,1369.2387914657593,0.2551755905151367,0.26198673248291016,23479582816,11712421305,22391.875091552734,11169.835381507874,2107456446,1435750935,650306,650306,2079795612,51550874,464,1496,824,1316,6501430,685341099,FL-Actors Image Build
3,1723023053.555921,276.5568256378174,10219.8359375,659.96875,17.6,44.2,2010.1344661712646,1369.5530052185059,0.30738067626953125,0.31421375274658203,23479905128,11712750782,22392.182472229004,11170.14959526062,2107778758,1436080412,655365,655365,2079801003,51554342,464,1496,824,1316,6501486,685341099,FL-Actors Image Build
3,1723023058.5639255,281.56483006477356,11124.30078125,904.46484375,20.2,44.1,2010.4465675354004,1369.8807621002197,0.3121013641357422,0.3277568817138672,23480232390,11713094460,22392.49457359314,11170.477352142334,2108106020,1436424090,661662,661662,2079806522,51558498,464,1496,824,1316,6501486,685341099,FL-Actors Image Build
3,1723023063.5719314,286.5728359222412,12236.578125,1112.27734375,23.2,44.3,2010.746374130249,1370.1790523529053,0.2998065948486328,0.2982902526855469,23480546760,11713407240,22392.79438018799,11170.77564239502,2108420390,1436736870,668530,668530,2079812487,51563368,464,1496,824,1316,6501486,685341099,FL-Actors Image Build
3,1723023068.5839412,291.5848457813263,14016.3203125,1779.7421875,34.6,44.6,2011.0537357330322,1370.5033226013184,0.3073616027832031,0.32427024841308594,23480869052,11713747262,22393.10174179077,11171.099912643433,2108742682,1437076892,673807,673807,2079817098,51567070,464,1496,824,1316,6501486,685341099,FL-Actors Image Build
3,1723023073.5920026,296.5929071903229,7572.02734375,-6444.29296875,16.8,43.7,2011.2706804275513,1370.7254829406738,0.21694469451904297,0.22216033935546875,23481096535,11713980214,22393.31868648529,11171.322072982788,2108970165,1437309844,687939,687939,2079840787,51588080,464,1496,1644,2136,6505354,685345333,FL-Actors Image Build
3,1723023078.6119244,301.61282896995544,8941.3671875,1369.33984375,44.1,44.1,2238.7010021209717,1598.615671157837,227.4303216934204,227.8901882171631,23719574512,11952940396,22620.74900817871,11399.212261199951,2347448142,1676270026,932545,932545,2079856048,51854109,464,1496,1644,2136,125006499,685709995,FL-Actors Image Build
3,1723023083.6199338,306.6208384037018,10070.73046875,1129.36328125,50.7,44.2,2628.4181518554688,1988.8717651367188,389.71714973449707,390.25609397888184,24128222562,12362153570,23010.466157913208,11789.468355178833,2756096192,2085483200,938282,938282,2079860923,51858071,464,1496,1644,2136,329312754,686318973,FL-Actors Image Build
3,1723023088.6288183,311.6297228336334,10367.38671875,296.65625,74.0,44.5,3631.4324560165405,2992.675584793091,1003.0143041610718,1003.8038196563721,25179959289,13414718164,24013.48046207428,12793.272174835205,3807832919,3138047794,945611,945611,2079867172,51862939,464,1496,1644,2136,852708599,687745443,FL-Actors Image Build
3,1723023093.6399264,316.64083099365234,8605.37890625,-1762.0078125,38.1,44.1,4224.468613624573,3586.1877222061157,593.0361576080322,593.5121374130249,25801802771,14037060747,24606.516619682312,13386.78431224823,4429676401,3760390377,951532,951532,2079871299,51866941,464,1496,2442,2934,1162576844,688455928,FL-Actors Image Build
3,1723023098.649613,321.6505174636841,8473.1796875,-132.19921875,18.1,43.8,4224.766989707947,3586.496171951294,0.29837608337402344,0.30844974517822266,25802115641,14037384180,24606.814995765686,13387.092761993408,4429989271,3760713810,956774,956774,2079874454,51870565,464,1496,2442,2934,1162576872,688455970,FL-Actors Image Build
3,1723023103.6609485,326.66185307502747,8473.265625,0.0859375,18.5,44.3,4225.049048423767,3586.7879667282104,0.2820587158203125,0.2917947769165039,25802411401,14037690149,24607.097054481506,13387.384556770325,4430285031,3761019779,961939,961939,2079877875,51874083,464,1496,2442,2934,1162576872,688455970,FL-Actors Image Build
3,1723023108.6745205,331.6754250526428,8473.453125,0.1875,18.3,44.2,4225.365540504456,3587.1159744262695,0.31649208068847656,0.32800769805908203,25802743267,14038034090,24607.413546562195,13387.712564468384,4430616897,3761363720,967479,967479,2079881176,51877723,464,1496,2442,2934,1162579599,688459866,FL-Actors Image Build
3,1723023113.6862671,336.6871716976166,8473.609375,0.15625,8.3,44.3,4225.6533851623535,3587.4135417938232,0.2878446578979492,0.29756736755371094,25803045094,14038346112,24607.701391220093,13388.010131835938,4430918724,3761675742,973215,973215,2079885559,51882527,464,1496,2442,2934,1162580359,688460546,FL-Actors Image Build
3,1723023118.7141063,341.71501088142395,8919.20703125,445.59765625,20.1,45.2,4290.246368408203,3714.836170196533,64.59298324584961,127.42262840270996,25870775746,14171958422,24672.294374465942,13515.432760238647,4498649376,3895288052,979271,979271,2146422285,52375555,464,1496,2442,2934,1162966843,754855342,FL-Actors Image Build
3,1723023123.7228944,346.72379899024963,8990.66015625,71.453125,17.6,46.4,4290.5403881073,3715.1376810073853,0.2940196990966797,0.3015108108520508,25871084048,14172274579,24672.58839416504,13515.7342710495,4498957678,3895604209,986446,986446,2146429412,52380333,464,1496,2442,2934,1162966907,754855428,FL-Actors Image Build
3,1723023128.7344222,351.7353267669678,9027.4375,36.77734375,18.1,46.5,4290.852293968201,3715.459313392639,0.3119058609008789,0.32163238525390625,25871411105,14172611835,24672.90030002594,13516.055903434753,4499284735,3895941465,992384,992384,2146434343,52384203,464,1496,2442,2934,1162966979,754855506,FL-Actors Image Build
3,1723023133.7462852,356.74718976020813,9029.4609375,2.0234375,18.7,55.4,4291.147090911865,3715.7631521224976,0.2947969436645508,0.30383872985839844,25871720222,14172930433,24673.195096969604,13516.359742164612,4499593852,3896260063,999576,999576,2146439972,52389169,464,1496,2442,2934,1162966979,754855506,FL-Actors Image Build
3,1723023138.7554348,361.75633931159973,9029.55859375,0.09765625,18.8,58.3,4291.698907852173,3716.5623989105225,0.5518169403076172,0.7992467880249023,25872298844,14173768504,24673.746913909912,13517.158988952637,4500172474,3897098134,1243317,1243317,2146456953,52654415,464,1496,2442,2934,1162966979,754855506,FL-Actors Image Build
3,1723023143.7667065,366.7676110267639,9029.640625,0.08203125,19.2,54.7,4291.997628211975,3716.867837905884,0.2987203598022461,0.3054389953613281,25872612075,14174088780,24674.045634269714,13517.464427947998,4500485705,3897418410,1248666,1248666,2146463544,52657909,464,1496,2442,2934,1162966979,754855506,FL-Actors Image Build
3,1723023148.776058,371.776962518692,9029.74609375,0.10546875,7.6,54.9,4292.3176527023315,3717.1967267990112,0.3200244903564453,0.3288888931274414,25872947645,14174433645,24674.36565876007,13517.793316841125,4500821275,3897763275,1254566,1254566,2146469949,52662717,464,1496,2442,2934,1162967619,754856104,FL-Actors Image Build
3,1723023153.7840624,376.7849669456482,9413.0546875,383.30859375,26.5,55.0,4439.463346481323,4005.612156867981,147.1456937789917,288.4154300689697,26027241088,14476859143,24821.511352539062,13806.208746910095,4655114718,4200188773,1257034,1257034,2296641021,54790356,464,1496,2442,2934,1164656544,904846251,FL-Actors Image Build
3,1723023158.7959294,381.7968339920044,9836.75,423.6953125,28.5,55.0,4439.784834861755,4005.941954612732,0.3214883804321289,0.32979774475097656,26027578193,14477204961,24821.832840919495,13806.538544654846,4655451823,4200534591,1262575,1262575,2296647214,54794116,464,1496,2442,2934,1164656600,904846335,FL-Actors Image Build
3,1723023163.8039198,386.8048243522644,9917.8984375,81.1484375,18.2,55.1,4440.077961921692,4006.239740371704,0.29312705993652344,0.29778575897216797,26027885559,14477517212,24822.12596797943,13806.836330413818,4655759189,4200846842,1267868,1267868,2296652249,54797738,464,1496,2442,2934,1164656600,904846335,FL-Actors Image Build
3,1723023168.8119187,391.81282329559326,9923.6640625,5.765625,15.3,55.1,4440.401972770691,4006.5726137161255,0.32401084899902344,0.3328733444213867,26028225309,14477866255,24822.44997882843,13807.16920375824,4656098939,4201195885,1272878,1272878,2296657596,54801206,464,1496,2442,2934,1164656600,904846335,FL-Actors Image Build
3,1723023173.8243117,396.82521629333496,9249.49609375,-674.16796875,18.9,44.3,4440.710314750671,4006.8891563415527,0.30834197998046875,0.3165426254272461,26028548629,14478198174,24822.75832080841,13807.485746383667,4656422259,4201527804,1277943,1277943,2296662929,54806180,464,1496,2442,2934,1164657744,904847061,FL-Actors Image Build
3,1723023178.8319223,401.83282685279846,9249.6328125,0.13671875,21.2,44.4,4441.037450790405,4007.227029800415,0.3271360397338867,0.3378734588623047,26028891656,14478552460,24823.085456848145,13807.82361984253,4656765286,4201882090,1284531,1284531,2296667208,54810576,464,1496,2442,2934,1164657772,904847103,FL-Actors Image Build
3,1723023183.8439536,406.84485816955566,9249.6953125,0.0625,19.7,44.8,4441.337701797485,4007.5335359573364,0.3002510070800781,0.3065061569213867,26029206492,14478873855,24823.385707855225,13808.13012599945,4657080122,4202203485,1291293,1291293,2296671543,54815252,464,1496,2442,2934,1164657772,904847103,FL-Actors Image Build
3,1723023188.8523543,411.8532588481903,9784.50390625,534.80859375,21.2,44.7,4441.667216300964,4007.8737936019897,0.3295145034790039,0.3402576446533203,26029552013,14479230641,24823.715222358704,13808.470383644104,4657425643,4202560271,1297872,1297872,2296675778,54819654,464,1496,2442,2934,1164657772,904847103,FL-Actors Image Build
3,1723023193.8639565,416.8648610115051,10335.66796875,551.1640625,22.9,44.6,4441.982419013977,4008.1984481811523,0.3152027130126953,0.32465457916259766,26029882527,14479571066,24824.030425071716,13808.795038223267,4657756157,4202900696,1305353,1305353,2296681379,54824890,464,1496,2442,2934,1164657772,904847103,FL-Actors Image Build
3,1723023198.871924,421.87282848358154,11456.91796875,1121.25,27.9,44.9,4442.321815490723,4008.5588760375977,0.33939647674560547,0.3604278564453125,26030238410,14479949002,24824.369821548462,13809.155466079712,4658112040,4203278632,1313163,1313163,2296691951,54846335,464,1496,2442,2934,1164657772,904847103,FL-Actors Image Build
3,1723023203.8835125,426.88441705703735,9987.484375,-1469.43359375,24.1,43.8,4442.770752906799,4009.0216217041016,0.44893741607666016,0.46274566650390625,26030709155,14480434226,24824.81875896454,13809.618211746216,4658582785,4203763856,1318835,1318835,2296695520,54850219,464,1496,3246,3738,1164701854,904876371,FL-Actors Image Build
