x,y,z
-4.75,3.5,0
0.9000,3.5000,0
0.9676,3.5001,0
1.0352,3.5004,0
1.1028,3.5010,0
1.1704,3.5017,0
1.2380,3.5027,0
1.3056,3.5038,0
1.3732,3.5052,0
1.4408,3.5068,0
1.5084,3.5086,0
1.5760,3.5106,0
1.6436,3.5129,0
1.7111,3.5153,0
1.7787,3.5180,0
1.8463,3.5208,0
1.9138,3.5239,0
1.9813,3.5272,0
2.0489,3.5307,0
2.1164,3.5344,0
2.1839,3.5384,0
2.2513,3.5425,0
2.3188,3.5469,0
2.3863,3.5514,0
2.4537,3.5562,0
2.5211,3.5612,0
2.5886,3.5664,0
2.6560,3.5718,0
2.7233,3.5775,0
2.7907,3.5833,0
2.8580,3.5893,0
2.9253,3.5956,0
2.9926,3.6021,0
3.0599,3.6088,0
3.1272,3.6157,0
3.1944,3.6228,0
3.2616,3.6301,0
3.3288,3.6376,0
3.3960,3.6454,0
3.4631,3.6533,0
3.5303,3.6615,0
3.5973,3.6699,0
3.6644,3.6785,0
3.7314,3.6873,0
3.7985,3.6963,0
3.8654,3.7055,0
3.9324,3.7149,0
3.9993,3.7246,0
4.0662,3.7344,0
4.1331,3.7445,0
4.1999,3.7547,0
4.2667,3.7652,0
4.3334,3.7759,0
4.4002,3.7868,0
4.4669,3.7979,0
4.5335,3.8093,0
4.6001,3.8208,0
4.6667,3.8325,0
4.7333,3.8445,0
4.7998,3.8566,0
4.8663,3.8690,0
4.9327,3.8816,0
4.9991,3.8944,0
5.0654,3.9074,0
5.1317,3.9206,0
5.1980,3.9340,0
5.2642,3.9476,0
5.3304,3.9614,0
5.3966,3.9755,0
5.4626,3.9897,0
5.5287,4.0042,0
5.5947,4.0188,0
5.6607,4.0337,0
5.7266,4.0488,0
5.7924,4.0640,0
5.8582,4.0795,0
5.9240,4.0952,0
5.9897,4.1111,0
6.0554,4.1272,0
6.1210,4.1436,0
6.1866,4.1601,0
6.2521,4.1768,0
6.3175,4.1937,0
6.3829,4.2109,0
6.4483,4.2282,0
6.5136,4.2458,0
6.5788,4.2635,0
6.6440,4.2815,0
6.7091,4.2997,0
6.7742,4.3180,0
6.8392,4.3366,0
6.9042,4.3554,0
6.9690,4.3744,0
7.0339,4.3936,0
7.0986,4.4129,0
7.1634,4.4325,0
7.2280,4.4523,0
7.2926,4.4723,0
7.3571,4.4925,0
7.4216,4.5130,0
7.4860,4.5336,0
7.5503,4.5544,0
7.6146,4.5754,0
7.6788,4.5966,0
7.7429,4.6180,0
7.8069,4.6396,0
7.8709,4.6615,0
7.9349,4.6835,0
7.9987,4.7057,0
8.0625,4.7281,0
8.1262,4.7508,0
8.1899,4.7736,0
8.2534,4.7966,0
8.3169,4.8198,0
8.3804,4.8433,0
8.4437,4.8669,0
8.5070,4.8907,0
8.5702,4.9147,0
8.6333,4.9389,0
8.6964,4.9634,0
8.7593,4.9880,0
8.8222,5.0128,0
8.8850,5.0378,0
8.9478,5.0630,0
9.0104,5.0884,0
9.0730,5.1140,0
9.1355,5.1398,0
9.1979,5.1658,0
9.2602,5.1920,0
9.3225,5.2184,0
9.3847,5.2450,0
9.4467,5.2718,0
9.5087,5.2987,0
9.5707,5.3259,0
9.6325,5.3533,0
9.6942,5.3808,0
9.7559,5.4086,0
9.8174,5.4365,0
9.8789,5.4647,0
9.9403,5.4930,0
10.0016,5.5215,0
10.0628,5.5503,0
10.1239,5.5792,0
10.1850,5.6083,0
10.2459,5.6376,0
10.3067,5.6670,0
10.3675,5.6967,0
10.4282,5.7266,0
10.4887,5.7566,0
10.5492,5.7869,0
10.6096,5.8173,0
10.6698,5.8480,0
10.7300,5.8788,0
10.7901,5.9098,0
10.8501,5.9410,0
10.9100,5.9724,0
10.9698,6.0039,0
11.0294,6.0357,0
11.0890,6.0677,0
11.1485,6.0998,0
11.2079,6.1321,0
11.2672,6.1646,0
11.3264,6.1973,0
11.3854,6.2302,0
11.4444,6.2633,0
11.5033,6.2965,0
11.5621,6.3300,0
11.6207,6.3636,0
11.6793,6.3974,0
11.7377,6.4314,0
11.7961,6.4655,0
11.8543,6.4999,0
11.9124,6.5344,0
11.9704,6.5692,0
12.0283,6.6041,0
12.0861,6.6392,0
12.1438,6.6744,0
12.2014,6.7099,0
12.2588,6.7455,0
12.3162,6.7813,0
12.3734,6.8173,0
12.4305,6.8535,0
12.4876,6.8898,0
12.5445,6.9264,0
12.6012,6.9631,0
12.6579,6.9999,0
12.7144,7.0370,0
12.7709,7.0743,0
12.8272,7.1117,0
12.8834,7.1493,0
12.9395,7.1870,0
12.9954,7.2250,0
13.0513,7.2631,0
13.1070,7.3014,0
13.1626,7.3399,0
13.2180,7.3785,0
13.2734,7.4174,0
13.3286,7.4564,0
13.3837,7.4955,0
13.4387,7.5349,0
13.4936,7.5744,0
13.5483,7.6141,0
13.6029,7.6539,0
13.6574,7.6940,0
13.7118,7.7342,0
13.7660,7.7746,0
13.8201,7.8151,0
13.8741,7.8558,0
13.9279,7.8967,0
13.9817,7.9378,0
14.0353,7.9790,0
14.0887,8.0204,0
14.1420,8.0619,0
14.1952,8.1037,0
14.2483,8.1456,0
14.3013,8.1876,0
14.3541,8.2298,0
14.4067,8.2722,0
14.4593,8.3148,0
14.5117,8.3575,0
14.5639,8.4004,0
14.6161,8.4435,0
14.6681,8.4867,0
14.7199,8.5300,0
14.7717,8.5736,0
14.8232,8.6173,0
14.8747,8.6612,0
14.9260,8.7052,0
14.9772,8.7494,0
15.0282,8.7937,0
15.0791,8.8382,0
15.1299,8.8829,0
15.1805,8.9277,0
15.2310,8.9727,0
15.2813,9.0179,0
15.3315,9.0632,0
15.3815,9.1086,0
15.4314,9.1542,0
15.4812,9.2000,0
15.5308,9.2460,0
15.5803,9.2920,0
15.6296,9.3383,0
15.6788,9.3847,0
15.7278,9.4312,0
15.7767,9.4779,0
15.8254,9.5248,0
15.8740,9.5718,0
15.9225,9.6190,0
15.9708,9.6663,0
16.0189,9.7138,0
16.0669,9.7614,0
16.1147,9.8092,0
16.1624,9.8571,0
16.2100,9.9052,0
16.2574,9.9534,0
16.3046,10.0017,0
16.3517,10.0503,0
16.3986,10.0989,0
16.4454,10.1477,0
16.4921,10.1967,0
16.5385,10.2458,0
16.5849,10.2951,0
16.6310,10.3445,0
16.6770,10.3940,0
16.7229,10.4437,0
16.7686,10.4935,0
16.8141,10.5435,0
16.8595,10.5936,0
16.9047,10.6439,0
16.9498,10.6943,0
16.9947,10.7448,0
17.0395,10.7955,0
17.0840,10.8463,0
17.1285,10.8973,0
17.1727,10.9484,0
17.2169,10.9996,0
17.2608,11.0510,0
17.3046,11.1025,0
17.3482,11.1542,0
17.3917,11.2060,0
17.4350,11.2579,0
17.4781,11.3100,0
17.5211,11.3622,0
17.5639,11.4145,0
17.6065,11.4670,0
17.6490,11.5196,0
17.6913,11.5723,0
17.7334,11.6252,0
17.7754,11.6782,0
17.8172,11.7313,0
17.8589,11.7846,0
17.9003,11.8380,0
17.9417,11.8915,0
17.9828,11.9452,0
18.0238,11.9990,0
18.0646,12.0529,0
18.1052,12.1069,0
18.1456,12.1611,0
18.1859,12.2154,0
18.2261,12.2698,0
18.2660,12.3244,0
18.3058,12.3790,0
18.3454,12.4338,0
18.3848,12.4888,0
18.4241,12.5438,0
18.4632,12.5990,0
18.5021,12.6543,0
18.5408,12.7097,0
18.5794,12.7652,0
18.6178,12.8209,0
18.6560,12.8767,0
18.6940,12.9325,0
18.7319,12.9886,0
18.7696,13.0447,0
18.8071,13.1010,0
18.8444,13.1573,0
18.8815,13.2138,0
18.9185,13.2704,0
18.9553,13.3271,0
